0.200563	22624
0.301383	31584
0.401591	26880
0.502005	26208
0.602642	26656
0.703442	23296
0.803912	21056
0.904901	18368
1.00615	15968.3
1.10762	15081.2
1.20788	16352
1.30857	19712
1.40896	20832
1.50982	23072
1.61036	22848
1.71102	20160
1.81227	17299
1.91355	14859.4
2.01394	13664
2.11527	12641.6
2.21611	12768
2.31768	12419.8
2.41792	11872
2.51806	11872
2.61838	11424
2.71875	11424
2.81889	12096
2.92012	12419.8
3.02115	12198
3.12292	11976.2
3.22318	12320
3.32455	12863.4
3.4249	12544
3.52535	10976
3.62598	12544
3.72665	16128
3.82746	20608
3.92757	21728
4.02795	22624
4.12815	27104
4.22843	27104
4.32944	23065.3
4.42966	19264
4.53038	20384
4.63142	20404
4.73227	19040
4.8331	17920
4.9337	20384
5.03372	21728
5.13442	21056
5.23501	22624
5.3358	22848
5.43589	24640
5.53674	23520
5.63712	23968
5.73755	24864
5.83801	20384
5.93862	16800
6.03941	12768
6.14081	10202
6.24133	12544
6.3414	16128
6.44179	20608
6.54196	21280
6.642	21504
6.74226	26208
6.84317	23968
6.9444	19295
7.04517	17696
7.14575	24192
7.24592	27104
7.34611	24864
7.44636	23968
7.54714	23968
7.64784	23744
7.74869	19488
7.84871	19040
7.94947	20832
8.0502	20608
8.15066	18592
8.25171	15524.8
8.35248	12992
8.4529	16800
8.5529	20384
8.65412	17520.8
8.75473	18592
8.85553	22848
8.9558	28224
9.05623	24864
9.15677	19936
9.25686	23744
9.35746	25536
9.45811	24640
9.55816	20832
9.65833	19488
9.7591	21056
9.85974	20832
9.96019	20608
10.0606	20608
10.1611	20608
10.2615	20608
10.362	20608
10.4624	20608
10.6088	5293.15
