0.200792	17696
0.301061	19040
0.401178	23296
0.501187	26096
0.601321	26880
0.702065	23632
0.802823	21504
0.903622	16688
1.00369	16240
1.10489	15081.2
1.20567	16240
1.3062	19600
1.40681	20944
1.50752	22848
1.60754	22960
1.708	20384
1.80931	17631.7
1.90953	13664
2.0103	13664
2.11051	12880
2.21094	12880
2.31265	12419.8
2.41345	12208
2.51531	10978.2
2.61678	11532.7
2.71768	11424
2.81818	12208
2.91949	12419.8
3.02015	12320
3.1203	11984
3.22083	12320
3.32219	12863.4
3.424	12752.5
3.52562	11089.1
3.62645	12320
3.72685	15904
3.82747	19488
3.92753	19712
4.02848	19936
4.12958	19960.4
4.2296	19936
4.3305	19936
4.43106	19040
4.53181	19712
4.63227	19712
4.73297	19152
4.83343	17920
4.93413	19488
5.03449	20384
5.13495	20384
5.23518	20384
5.33539	20384
5.43646	20404
5.5366	20384
5.63665	20384
5.73769	20404
5.83876	19960.4
5.9398	16855.4
6.04065	12992
6.14193	10091.1
6.24234	11872
6.34267	14784
6.44366	15568
6.54508	16079.2
6.64534	16464
6.74559	17248
6.84658	17808
6.94771	17631.7
7.04798	17248
7.14849	18704
7.24946	19264
7.3495	19040
7.44986	19600
7.55049	19936
7.65121	19936
7.75218	19376
7.85229	19040
7.95262	20160
8.05373	20182.2
8.15389	18704
8.25427	15680
8.35459	12992
8.45548	16576
8.55566	20384
8.65648	17696
8.75651	18368
8.85732	21056
8.95822	21504
9.05888	21280
9.15947	19936
9.26018	21280
9.36053	21280
9.46115	21280
9.56209	20832
9.66227	19488
9.76263	20832
9.86328	20832
9.96373	20720
10.0642	20608
10.1646	20608
10.2651	20608
10.3655	20608
10.466	20608
10.5664	20608
