0.116049	0
0.133833	0
0.134991	0
0.136148	0
0.137306	1
0.149272	3
0.150432	3
0.151578	2
0.152723	2
0.153868	2
0.15501	3
0.156153	3
0.157293	3
0.158434	3
0.165864	4
0.166998	4
0.168134	4
0.169267	3
0.1704	3
0.171533	3
0.172666	4
0.173797	4
0.174928	4
0.176058	4
0.17719	5
0.17832	5
0.179449	5
0.180578	6
0.181705	6
0.182832	6
0.183957	7
0.185082	7
0.186207	8
0.187332	7
0.188455	7
0.189578	7
0.190703	7
0.191827	7
0.192949	7
0.194072	7
0.195195	8
0.196317	8
0.197437	8
0.198555	8
0.199674	9
0.200792	9
0.201911	10
0.203029	10
0.204148	11
0.205266	11
0.206385	12
0.207502	12
0.208618	12
0.209734	13
0.210848	13
0.211962	14
0.213077	14
0.214189	15
0.215301	15
0.216413	16
0.217526	16
0.218639	17
0.219751	18
0.220863	18
0.221974	18
0.223084	19
0.224194	19
0.225303	19
0.226411	20
0.227518	20
0.279428	19
0.280478	19
0.281525	18
0.282569	17
0.28361	16
0.284648	15
0.285685	15
0.286719	14
0.287752	13
0.288782	13
0.289811	12
0.290838	12
0.291862	12
0.292886	11
0.293909	11
0.29493	11
0.29595	11
0.296971	11
0.297992	10
0.299014	10
0.300037	10
0.301061	10
0.302086	10
0.303113	10
0.304139	10
0.305166	10
0.306194	10
0.307224	10
0.308253	10
0.309285	10
0.310316	10
0.311348	10
0.312381	10
0.313412	10
0.314444	10
0.315476	10
0.316505	10
0.317533	10
0.318559	10
0.319584	10
0.320607	10
0.321629	10
0.322649	10
0.323668	10
0.324687	9
0.325705	9
0.326721	9
0.327737	9
0.328751	9
0.329763	9
0.330775	9
0.331786	9
0.332797	9
0.333807	9
0.334817	9
0.335825	9
0.336833	9
0.337841	9
0.338847	9
0.339852	9
0.340856	9
0.341859	9
0.342861	9
0.343861	9
0.34486	9
0.345858	9
0.346855	9
0.347851	9
0.348845	9
0.349839	9
0.350831	9
0.351822	9
0.352811	9
0.353798	9
0.354784	9
0.355767	9
0.356747	9
0.357725	9
0.358701	9
0.359673	9
0.360643	9
0.361609	9
0.362573	9
0.363533	9
0.364493	9
0.36545	9
0.366405	9
0.367357	9
0.368306	9
0.369253	9
0.370197	9
0.371137	9
0.372074	9
0.373007	9
0.373939	9
0.374867	9
0.375792	9
0.376714	9
0.377634	9
0.378551	9
0.379467	9
0.380383	9
0.381297	9
0.382209	9
0.383121	9
0.384031	9
0.38494	9
0.385847	8
0.386753	8
0.387658	8
0.388562	8
0.389465	8
0.390368	8
0.391269	8
0.392171	8
0.393071	8
0.393972	8
0.394874	8
0.395775	7
0.396677	7
0.397578	7
0.398478	7
0.399379	7
0.400279	7
0.401178	7
0.402076	7
0.402974	7
0.403871	7
0.404768	7
0.405663	7
0.406559	7
0.407454	7
0.408347	7
0.40924	7
0.410131	7
0.411021	7
0.41191	7
0.412798	7
0.413685	7
0.41457	7
0.415454	7
0.416335	7
0.417217	7
0.418097	7
0.418975	7
0.419853	7
0.420731	7
0.421607	7
0.422483	7
0.423359	7
0.424234	7
0.425108	7
0.425982	7
0.426855	7
0.427727	7
0.428599	7
0.429472	7
0.430343	7
0.431215	7
0.432086	7
0.432958	6
0.433829	6
0.434701	6
0.435572	6
0.436444	6
0.437316	6
0.438187	6
0.439057	6
0.439928	6
0.440799	6
0.441669	6
0.442538	6
0.443407	6
0.444276	6
0.445145	6
0.446013	6
0.446881	6
0.447747	6
0.448613	6
0.449478	6
0.450342	6
0.451207	6
0.45207	6
0.452933	6
0.453796	6
0.454658	6
0.455519	6
0.456381	6
0.457242	6
0.458101	6
0.45896	6
0.459819	6
0.460676	6
0.461533	6
0.46239	6
0.463245	6
0.4641	6
0.464954	6
0.465806	6
0.466659	6
0.467512	6
0.468365	6
0.469218	6
0.470069	6
0.47092	6
0.47177	6
0.47262	6
0.473469	6
0.474316	6
0.475163	6
0.476008	7
0.476853	7
0.477697	7
0.478542	7
0.479385	7
0.480227	7
0.481069	7
0.481911	7
0.482752	7
0.483594	7
0.484434	7
0.485274	7
0.486114	7
0.486954	6
0.487793	6
0.488631	6
0.489469	6
0.490307	6
0.491144	6
0.491982	6
0.492818	6
0.493656	6
0.494492	6
0.49533	6
0.496166	6
0.497003	6
0.49784	6
0.498677	6
0.499514	6
0.50035	6
0.501187	6
0.502024	6
0.50286	6
0.503696	6
0.504533	6
0.505369	6
0.506204	6
0.50704	6
0.507875	6
0.50871	6
0.509544	6
0.510379	6
0.511213	6
0.512047	6
0.512881	6
0.513715	6
0.514549	6
0.515383	6
0.516216	6
0.517049	6
0.517882	6
0.518715	6
0.519547	6
0.520378	6
0.52121	6
0.52204	6
0.522872	6
0.523702	6
0.524532	6
0.525362	6
0.526191	6
0.527019	6
0.527848	6
0.528676	6
0.529503	6
0.530331	6
0.531156	6
0.531981	6
0.532805	6
0.533628	6
0.534451	6
0.535273	6
0.536095	6
0.536918	6
0.53774	6
0.538562	6
0.539386	6
0.540209	6
0.541033	6
0.541856	6
0.542681	6
0.543505	6
0.544331	6
0.545156	6
0.545982	6
0.546808	6
0.547635	6
0.548462	6
0.549289	6
0.550117	6
0.550946	6
0.551775	6
0.552605	6
0.553435	6
0.554266	6
0.555097	6
0.55593	6
0.556762	6
0.557596	6
0.558428	6
0.559262	6
0.560096	6
0.56093	6
0.561765	6
0.5626	6
0.563437	6
0.564273	6
0.565111	6
0.565948	6
0.566787	6
0.567625	6
0.568465	6
0.569305	6
0.570147	6
0.570989	6
0.571832	6
0.572677	6
0.573523	6
0.57437	6
0.575218	6
0.576069	6
0.576919	6
0.577772	6
0.578626	6
0.579481	6
0.580337	6
0.581194	6
0.582053	6
0.582912	6
0.583774	6
0.584636	6
0.5855	6
0.586366	6
0.587233	6
0.588103	6
0.588975	6
0.589848	6
0.590722	6
0.591598	6
0.592476	6
0.593354	6
0.594234	7
0.595115	7
0.595999	7
0.596882	7
0.597766	7
0.598653	7
0.59954	7
0.60043	7
0.601321	7
0.602213	7
0.603107	7
0.604003	7
0.6049	7
0.605799	7
0.606698	7
0.607598	8
0.6085	8
0.609402	8
0.610304	8
0.611209	8
0.612115	8
0.613023	8
0.613933	8
0.614844	8
0.615758	8
0.616674	8
0.617592	8
0.618513	8
0.619434	8
0.620357	8
0.621282	9
0.622209	9
0.623137	9
0.624067	9
0.624999	9
0.625932	9
0.626867	9
0.627803	9
0.628741	9
0.62968	9
0.630622	9
0.631565	9
0.632509	9
0.633454	9
0.634399	9
0.635346	9
0.636293	9
0.63724	9
0.638189	9
0.639137	9
0.640087	9
0.641036	10
0.641985	10
0.642935	10
0.643885	10
0.644835	10
0.645786	10
0.646738	10
0.647692	10
0.648648	10
0.649604	10
0.650563	10
0.651523	10
0.652483	10
0.653446	10
0.654409	10
0.655374	10
0.65634	10
0.657307	10
0.658275	10
0.659242	10
0.660212	10
0.661182	10
0.662154	10
0.663128	10
0.664102	10
0.665077	10
0.666053	10
0.667029	10
0.668004	10
0.66898	10
0.669956	10
0.670931	10
0.671906	10
0.672883	10
0.673862	10
0.674842	10
0.675825	10
0.67681	10
0.677796	10
0.678785	10
0.679778	10
0.680772	10
0.681769	10
0.682767	10
0.683767	10
0.68477	10
0.685775	10
0.686782	10
0.687792	10
0.688803	10
0.689817	10
0.690833	10
0.691851	10
0.69287	10
0.69389	10
0.694909	10
0.695929	10
0.69695	11
0.697972	11
0.698994	11
0.700017	11
0.70104	11
0.702065	11
0.703093	12
0.704122	12
0.705152	12
0.706182	12
0.707214	12
0.708248	12
0.709283	12
0.71032	12
0.711359	12
0.7124	12
0.713443	12
0.714488	12
0.715535	12
0.716583	12
0.717633	12
0.718683	12
0.719734	12
0.720785	12
0.721837	12
0.722888	12
0.72394	12
0.724991	12
0.726042	13
0.727094	13
0.728145	13
0.729196	13
0.730247	13
0.731295	13
0.732341	13
0.733389	13
0.734435	13
0.735481	13
0.736527	13
0.737572	13
0.738617	13
0.739662	13
0.740708	13
0.741754	13
0.7428	13
0.743847	13
0.744893	13
0.745939	13
0.746986	13
0.748034	13
0.749082	13
0.750131	13
0.751182	13
0.752235	13
0.753287	14
0.75434	14
0.755395	14
0.756449	14
0.757503	14
0.758557	14
0.759611	14
0.760666	14
0.761719	14
0.762772	14
0.763826	14
0.764879	14
0.765933	14
0.766986	14
0.768039	14
0.769092	14
0.770147	14
0.7712	14
0.772254	14
0.773308	14
0.774362	14
0.775418	14
0.776474	14
0.777532	14
0.778592	14
0.779656	14
0.780721	14
0.781791	14
0.782864	14
0.783939	14
0.785016	14
0.786098	14
0.787184	14
0.788273	14
0.789365	14
0.790462	14
0.791563	14
0.79267	14
0.793782	14
0.7949	14
0.796021	14
0.797146	15
0.798275	15
0.799408	15
0.800543	15
0.801682	15
0.802823	15
0.803966	15
0.805113	15
0.806264	15
0.807417	15
0.808573	15
0.80973	15
0.810889	15
0.812049	15
0.81321	15
0.814372	16
0.815535	16
0.8167	16
0.817866	16
0.819034	16
0.820205	16
0.821377	16
0.822551	16
0.823728	16
0.824907	16
0.826089	16
0.827271	16
0.828457	17
0.829645	17
0.83084	17
0.832037	17
0.833239	17
0.834443	17
0.83565	17
0.836862	17
0.838075	17
0.839291	17
0.840508	17
0.841727	17
0.842948	17
0.84417	17
0.845394	18
0.846618	18
0.847847	18
0.849077	18
0.850308	18
0.851539	18
0.852772	18
0.854006	18
0.855241	18
0.85648	18
0.857718	18
0.85896	18
0.860203	18
0.861447	18
0.862695	18
0.863943	18
0.865196	19
0.903622	19
0.904901	19
0.906182	19
0.907466	18
0.908755	18
0.910048	18
0.911347	18
0.912652	17
0.913965	17
0.915287	17
0.916613	16
0.917948	16
0.919289	15
0.920633	15
0.921984	14
0.923338	14
0.924699	13
0.926067	13
0.927436	13
0.928806	12
0.930176	12
0.931547	12
0.932914	12
0.93428	12
0.935643	12
0.937005	12
0.938369	12
0.93973	12
0.941091	12
0.942451	12
0.943809	12
0.945164	12
0.946519	12
0.947872	12
0.949227	12
0.950582	12
0.951935	12
0.95329	12
0.954646	12
0.956007	12
0.95737	12
0.958736	12
0.960108	12
0.961483	12
0.962864	12
0.964251	12
0.965642	12
0.967038	12
0.968442	12
0.969848	12
0.971264	12
0.972687	12
0.974119	12
0.975557	12
0.977004	12
0.978456	12
0.979912	12
0.981373	13
0.982841	13
0.984315	13
0.985794	13
0.987275	13
0.988762	13
0.990252	13
0.991743	13
0.993237	13
0.994729	13
0.996223	13
0.997715	13
0.999209	14
1.0007	14
1.0022	14
1.00369	14
1.00518	14
1.00668	14
1.00818	14
1.00967	14
1.01117	14
1.01266	14
1.01416	14
1.01566	14
1.01716	15
1.01866	15
1.02016	15
1.02166	15
1.02316	15
1.02465	15
1.02615	15
1.02764	15
1.02913	15
1.03063	15
1.03212	15
1.03361	15
1.0351	15
1.0366	15
1.03809	15
1.03958	15
1.04107	15
1.04256	15
1.04404	15
1.04552	15
1.04699	15
1.04847	15
1.04995	15
1.05142	15
1.05288	15
1.05434	15
1.05578	15
1.05722	15
1.05866	15
1.06009	15
1.06152	15
1.06295	14
1.06438	14
1.06581	14
1.06724	14
1.06867	14
1.0701	14
1.07154	14
1.07299	14
1.07445	14
1.07591	14
1.07739	14
1.07888	14
1.08037	14
1.08188	14
1.08339	14
1.0849	14
1.08642	14
1.08795	14
1.08948	14
1.09102	14
1.09255	14
1.09409	14
1.09563	14
1.09717	14
1.09871	14
1.10025	15
1.1018	15
1.10334	15
1.10489	15
1.10643	15
1.10798	15
1.10952	15
1.11106	15
1.11261	15
1.11415	15
1.1157	15
1.11725	16
1.11879	16
1.12033	16
1.12186	16
1.12339	16
1.12492	16
1.12643	16
1.12795	16
1.12946	16
1.13096	16
1.13246	16
1.13394	16
1.13542	16
1.13688	16
1.13833	16
1.13978	16
1.14122	16
1.14266	15
1.1441	15
1.14552	15
1.14694	15
1.14836	15
1.14977	15
1.15118	16
1.15258	16
1.15399	16
1.15539	16
1.1568	16
1.1582	16
1.1596	16
1.161	16
1.1624	16
1.16379	15
1.16517	15
1.16656	15
1.16794	15
1.16932	15
1.17069	15
1.17206	15
1.17342	15
1.17477	15
1.17612	15
1.17746	15
1.17879	15
1.18012	15
1.18143	14
1.18275	14
1.18406	14
1.18536	14
1.18666	14
1.18795	14
1.18923	14
1.19051	14
1.19179	14
1.19306	14
1.19434	13
1.19561	13
1.19688	13
1.19815	13
1.19941	13
1.20067	13
1.20193	13
1.20318	13
1.20443	13
1.20567	12
1.20692	12
1.20816	12
1.2094	12
1.21064	12
1.21187	12
1.21309	12
1.21432	12
1.21553	12
1.21675	12
1.21796	11
1.21916	11
1.22036	11
1.22156	11
1.22276	11
1.22395	11
1.22514	11
1.22633	11
1.22751	11
1.22869	11
1.22987	11
1.23104	11
1.23222	11
1.23339	11
1.23456	10
1.23573	10
1.2369	10
1.23807	10
1.23923	10
1.2404	10
1.24156	10
1.24271	10
1.24387	10
1.24503	10
1.24618	10
1.24733	10
1.24849	10
1.24964	10
1.25078	10
1.25192	9
1.25306	9
1.2542	9
1.25534	9
1.25647	9
1.25761	9
1.25874	9
1.25987	9
1.26101	9
1.26214	9
1.26328	9
1.26441	9
1.26555	9
1.26669	9
1.26782	9
1.26896	9
1.27009	9
1.27123	9
1.27237	9
1.27351	9
1.27466	9
1.2758	9
1.27694	9
1.27809	9
1.27923	9
1.28037	9
1.28151	9
1.28265	9
1.28378	9
1.28492	9
1.28605	9
1.28719	9
1.28832	9
1.28946	9
1.29059	9
1.29171	9
1.29284	9
1.29397	9
1.29509	9
1.29621	9
1.29732	9
1.29844	9
1.29955	9
1.30066	9
1.30178	9
1.30289	8
1.30399	8
1.3051	8
1.3062	8
1.3073	8
1.3084	8
1.3095	8
1.31059	8
1.31169	8
1.31278	8
1.31387	8
1.31496	8
1.31605	8
1.31714	8
1.31823	8
1.31932	8
1.3204	8
1.32149	8
1.32257	8
1.32365	8
1.32473	8
1.32581	8
1.32689	8
1.32797	8
1.32905	8
1.33012	8
1.3312	8
1.33228	8
1.33335	8
1.33442	8
1.33549	8
1.33656	8
1.33763	8
1.3387	8
1.33977	7
1.34084	7
1.34191	7
1.34298	7
1.34405	7
1.34512	7
1.34619	7
1.34726	7
1.34833	7
1.3494	7
1.35047	7
1.35154	7
1.35262	7
1.3537	7
1.35478	7
1.35587	7
1.35696	7
1.35804	7
1.35913	7
1.36023	7
1.36132	7
1.36241	7
1.3635	7
1.36459	7
1.36569	7
1.36678	7
1.36788	7
1.36897	7
1.37006	7
1.37116	7
1.37225	7
1.37335	7
1.37444	7
1.37553	7
1.37662	7
1.37771	7
1.3788	7
1.37989	7
1.38097	7
1.38206	7
1.38315	7
1.38423	7
1.38532	7
1.3864	7
1.38748	7
1.38857	7
1.38965	7
1.39073	7
1.3918	7
1.39288	7
1.39396	7
1.39504	7
1.39611	7
1.39718	7
1.39826	7
1.39933	7
1.4004	7
1.40147	7
1.40254	7
1.40361	7
1.40468	7
1.40575	7
1.40681	7
1.40788	7
1.40895	7
1.41001	7
1.41108	7
1.41215	7
1.41321	7
1.41428	7
1.41534	8
1.4164	8
1.41746	8
1.41851	8
1.41957	8
1.42062	8
1.42167	8
1.42271	8
1.42376	8
1.4248	8
1.42584	8
1.42687	8
1.42791	8
1.42894	8
1.42997	8
1.431	8
1.43202	8
1.43304	8
1.43405	8
1.43507	8
1.43608	8
1.43709	8
1.43809	8
1.43909	8
1.44009	8
1.44109	8
1.44208	8
1.44308	8
1.44407	8
1.44506	8
1.44604	8
1.44703	8
1.44801	8
1.44899	7
1.44997	7
1.45094	7
1.45191	7
1.45289	7
1.45385	7
1.45482	7
1.45579	7
1.45675	6
1.45772	6
1.45868	6
1.45965	6
1.46061	6
1.46157	6
1.46253	6
1.4635	6
1.46446	6
1.46542	6
1.46638	6
1.46734	6
1.4683	6
1.46926	6
1.47022	6
1.47118	6
1.47214	6
1.4731	6
1.47405	6
1.47501	6
1.47597	6
1.47693	6
1.47788	6
1.47884	6
1.4798	6
1.48075	6
1.48171	6
1.48266	6
1.48362	6
1.48457	6
1.48552	6
1.48648	6
1.48743	6
1.48839	6
1.48934	6
1.49029	6
1.49125	6
1.4922	6
1.49316	6
1.49411	6
1.49507	6
1.49602	6
1.49698	5
1.49793	5
1.49889	5
1.49985	5
1.5008	5
1.50176	5
1.50272	5
1.50368	5
1.50464	5
1.5056	5
1.50656	5
1.50752	5
1.50848	5
1.50944	5
1.5104	5
1.51136	5
1.51232	5
1.51328	5
1.51424	5
1.5152	5
1.51617	5
1.51713	5
1.51809	5
1.51905	6
1.52002	6
1.52098	6
1.52194	6
1.5229	6
1.52386	6
1.52482	6
1.52578	6
1.52675	6
1.52771	6
1.52867	6
1.52963	6
1.5306	6
1.53156	6
1.53253	6
1.53349	6
1.53445	6
1.53542	6
1.53638	6
1.53735	6
1.53832	6
1.53928	6
1.54025	6
1.54122	6
1.54219	6
1.54316	6
1.54414	6
1.54511	6
1.54609	6
1.54706	6
1.54804	6
1.54902	6
1.54999	6
1.55097	6
1.55195	6
1.55293	6
1.55391	6
1.55489	6
1.55587	6
1.55685	6
