0.180135	19.6
0.200158	19.6
0.22053	20.16
0.240725	20.16
0.260774	20.16
0.281051	20.16
0.301162	20.72
0.321267	21.28
0.341725	21.84
0.361809	21.84
0.381983	22.4
0.402148	22.96
0.422558	24.64
0.442838	25.2
0.46322	24.64
0.483252	25.76
0.503467	26.32
0.523765	26.88
0.543852	26.88
0.564246	27.44
0.584447	27.44
0.604855	27.44
0.62491	26.32
0.645298	25.76
0.665533	24.64
0.685914	24.08
0.706252	23.52
0.726601	22.96
0.747099	22.4
0.767549	21.84
0.787958	21.84
0.807975	21.28
0.828329	21.28
0.848804	20.16
0.869385	19.6
0.889505	18.48
0.910087	18.48
0.930229	17.92
0.950684	17.92
0.970989	16.8
0.991354	16.8
1.01152	16.24
1.03214	15.68
1.05232	15.12
1.07251	15.12
1.09317	15.68
1.11332	15.68
1.13383	15.12
1.15391	14.56
1.17428	15.12
1.19488	16.24
1.21548	16.8
1.23549	17.36
1.25559	17.36
1.27582	16.8
1.2959	19.6
1.31639	20.16
1.33671	20.16
1.35702	20.72
1.37746	21.28
1.39793	21.28
1.41813	20.72
1.43862	21.28
1.45882	21.28
1.47922	22.4
1.49973	23.52
1.51992	22.4
1.53998	23.52
1.56016	23.52
1.58042	23.52
1.60049	22.96
1.62066	22.96
1.64076	22.4
1.66077	21.84
1.68094	21.28
1.70124	20.72
1.72146	19.6
1.7418	19.6
1.76186	19.04
1.78206	18.48
1.80222	17.36
1.82222	16.8
1.84266	16.8
1.86296	16.8
1.88342	16.24
1.90418	15.68
1.92446	14.56
1.94454	14
1.96498	14
1.98538	13.44
2.00578	13.44
2.0262	14
2.04695	14.56
2.06763	14.56
2.0883	13.44
2.10837	12.32
2.12866	12.32
2.14888	12.32
2.16895	12.88
2.18901	12.88
2.20953	12.88
2.22997	12.88
2.25026	12.88
2.27099	12.88
2.29123	12.32
2.31144	12.32
2.33222	12.88
2.35282	12.88
2.37292	12.32
2.39301	12.32
2.41336	12.32
2.43415	12.32
2.45512	11.76
2.47594	11.76
2.49626	11.76
2.51675	12.32
2.53706	12.32
2.55755	12.32
2.57847	12.32
2.59903	12.32
2.6198	11.76
2.63986	11.2
2.66063	11.2
2.68072	11.2
2.70124	11.76
2.72203	11.76
2.74269	11.76
2.76294	11.76
2.78374	12.32
2.80388	12.32
2.82419	12.32
2.84469	12.32
2.86486	12.32
2.88563	12.88
2.90625	12.88
2.927	12.88
2.94705	12.32
2.96786	12.88
2.98874	12.88
3.00941	12.88
3.02963	12.32
3.05019	12.32
