0.110024	1
0.110024	2
0.110024	3
0.110024	4
0.110024	5
0.110024	6
0.110024	7
0.110024	8
0.110024	9
0.110024	10
0.120627	9
0.120627	10
0.120627	11
0.121792	9
0.121792	10
0.121792	11
0.121792	12
0.122955	10
0.122955	11
0.122955	12
0.122955	13
0.124117	11
0.124117	12
0.124117	13
0.124117	14
0.125278	12
0.125278	13
0.125278	14
0.125278	15
0.131206	13
0.131206	14
0.131206	15
0.131206	16
0.132371	14
0.132371	15
0.132371	16
0.132371	17
0.133527	15
0.133527	16
0.133527	17
0.133527	18
0.134682	16
0.134682	17
0.134682	18
0.134682	19
0.135837	17
0.135837	18
0.135837	19
0.135837	20
0.13699	18
0.13699	19
0.13699	20
0.13699	21
0.138143	19
0.138143	20
0.138143	21
0.138143	22
0.141781	20
0.142929	18
0.144077	16
0.144077	17
0.144077	18
0.145223	16
0.145223	17
0.145223	18
0.146368	16
0.146368	17
0.146368	18
0.147513	16
0.147513	17
0.147513	18
0.148655	16
0.148655	17
0.148655	18
0.149798	16
0.149798	17
0.149798	18
0.150939	16
0.150939	17
0.150939	18
0.152079	16
0.152079	17
0.152079	18
0.153219	16
0.153219	17
0.153219	18
0.155216	16
0.155216	17
0.155216	18
0.156361	16
0.156361	17
0.156361	18
0.157505	16
0.157505	17
0.157505	18
0.15865	16
0.15865	17
0.15865	18
0.15979	16
0.15979	17
0.15979	18
0.160933	16
0.160933	17
0.160933	18
0.162075	16
0.162075	17
0.162075	18
0.163212	16
0.163212	17
0.163212	18
0.164352	16
0.164352	17
0.164352	18
0.166349	16
0.166349	17
0.166349	18
0.167493	16
0.167493	17
0.167493	18
0.168637	16
0.168637	17
0.168637	18
0.16978	16
0.16978	17
0.16978	18
0.170921	16
0.170921	17
0.170921	18
0.172064	16
0.172064	17
0.172064	18
0.173204	16
0.173204	17
0.173204	18
0.174341	16
0.174341	17
0.174341	18
0.175479	16
0.175479	17
0.175479	18
0.177476	16
0.177476	17
0.177476	18
0.178618	16
0.178618	17
0.178618	18
0.179761	16
0.179761	17
0.179761	18
0.180905	16
0.180905	17
0.180905	18
0.182045	16
0.182045	17
0.182045	18
0.183188	16
0.183188	17
0.183188	18
0.184329	16
0.184329	17
0.184329	18
0.185466	16
0.185466	17
0.185466	18
0.186602	16
0.186602	17
0.186602	18
0.188599	16
0.188599	17
0.188599	18
0.189741	16
0.189741	17
0.189741	18
0.190883	16
0.190883	17
0.190883	18
0.192023	16
0.192023	17
0.192023	18
0.193163	16
0.193163	17
0.193163	18
0.194306	16
0.194306	17
0.194306	18
0.195447	16
0.195447	17
0.195447	18
0.196585	16
0.196585	17
0.196585	18
0.19772	16
0.19772	17
0.19772	18
0.199718	16
0.199718	17
0.199718	18
0.20086	16
0.20086	17
0.20086	18
0.202	16
0.202	17
0.202	18
0.20314	16
0.20314	17
0.20314	18
0.204277	16
0.204277	17
0.204277	18
0.205421	16
0.205421	17
0.205421	18
0.206562	16
0.206562	17
0.206562	18
0.207697	16
0.207697	17
0.207697	18
0.208833	16
0.208833	17
0.208833	18
0.21083	16
0.21083	17
0.21083	18
0.211974	16
0.211974	17
0.211974	18
0.213112	16
0.213112	17
0.213112	18
0.214252	16
0.214252	17
0.214252	18
0.21539	16
0.21539	17
0.21539	18
0.216531	16
0.216531	17
0.216531	18
0.217672	16
0.217672	17
0.217672	18
0.218806	16
0.218806	17
0.218806	18
0.219941	16
0.219941	17
0.219941	18
0.221937	16
0.221937	17
0.221937	18
0.223082	16
0.223082	17
0.223082	18
0.224218	16
0.224218	17
0.224218	18
0.225358	16
0.225358	17
0.225358	18
0.226495	16
0.226495	17
0.226495	18
0.227636	16
0.227636	17
0.227636	18
0.228776	16
0.228776	17
0.228776	18
0.229909	16
0.229909	17
0.229909	18
0.231043	16
0.231043	17
0.231043	18
0.233036	16
0.233036	17
0.233036	18
0.234179	16
0.234179	17
0.234179	18
0.235314	16
0.235314	17
0.235314	18
0.236453	16
0.236453	17
0.236453	18
0.237588	16
0.237588	17
0.237588	18
0.238727	16
0.238727	17
0.238727	18
0.239867	16
0.239867	17
0.239867	18
0.240998	16
0.240998	17
0.240998	18
0.242131	16
0.242131	17
0.242131	18
0.24412	16
0.24412	17
0.24412	18
0.245262	16
0.245262	17
0.245262	18
0.246395	16
0.246395	17
0.246395	18
0.247534	16
0.247534	17
0.247534	18
0.248667	16
0.248667	17
0.248667	18
0.249805	16
0.249805	17
0.249805	18
0.250945	16
0.250945	17
0.250945	18
0.252074	16
0.252074	17
0.252074	18
0.253206	16
0.253206	17
0.253206	18
0.255194	16
0.255194	17
0.255194	18
0.256334	16
0.256334	17
0.256334	18
0.257467	16
0.257467	17
0.257467	18
0.258605	16
0.258605	17
0.258605	18
0.259736	16
0.259736	17
